"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3190000","104","1999","07344","휴게음식점","19990908","현대어묵","    ","서울특별시 동작구 흑석동  54번지 142호  ","23.78","  0232725110  ","19990908","","19990908","흑석동","20000420","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","1","1","","","","","","","16.82","0.00","0.00","0.00","0.00","0.00","0.00","6.96","0.00","0.00","","","3190000-104-1999-07344","","","","","","내국인",""
"3190000","104","1999","07348","휴게음식점","19990909","장미다방","    ","서울특별시 동작구 사당동  161번지 100호  ","33.99","  02 5936221  ","19990909","","19990909","사당제3동","20000907","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.81","0.00","0.00","0.00","0.00","0.00","0.00","29.18","0.00","0.00","","","3190000-104-1999-07348","","","","","","내국인",""
"3190000","104","1999","07352","휴게음식점","19990910","판","    ","서울특별시 동작구 사당동  147번지 110호  ","74.40","  02 5969363  ","19990910","","19990910","사당제2동","20000208","자진폐업","","다방","","","","","","","비대상","상수도전용","","1","1","","","","","","","11.22","0.00","0.00","0.00","0.00","0.00","0.00","63.18","0.00","0.00","","","3190000-104-1999-07352","","","","","","내국인",""
"3190000","104","1999","07359","휴게음식점","19990914","쿨플러스","    ","서울특별시 동작구 노량진동  73번지 1호  2 3층","","  0234456038  ","20030618","","20030618","노량진제1동","20090528","자진폐업","영업부진","패스트푸드","1","3","0","0","3","20030618","비대상","상수도전용","지상","0","0","","","","","","","16.06","","","","11.70","","","136.03","","","","","3190000-104-1999-07359","","","","","","내국인",""
"3190000","104","1999","07375","휴게음식점","19990930","잭과 빵나무","    ","서울특별시 동작구 대방동  391번지 585호  ","24.15","  02          ","20010627","","20010627","대방동","20010627","자진폐업","","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.00","0.00","0.00","0.00","0.00","0.00","0.00","17.15","0.00","0.00","","","3190000-104-1999-07375","","","","","","내국인",""
"3190000","104","1999","07390","휴게음식점","19991011","한국맥도날드 노량진점","서울특별시 동작구 노량진로 158 (노량진동2층)","서울특별시 동작구 노량진동  100번지 1호  2층","337.36","  02 8242508  ","20160324","한국맥도날드유한회사","19991011","노량진제1동","","","","패스트푸드","2","2","0","0","7","","비대상","상수도전용","지상","0","0","","","","","","","75.91","0.00","0.00","0.00","17.82","0.00","6.40","237.23","0.00","0.00","","","3190000-104-1999-07390","","","","","","내국인","대한민국"
"3190000","104","1999","07390","휴게음식점","19991011","한국맥도날드 노량진점","서울특별시 동작구 노량진로 158 (노량진동2층)","서울특별시 동작구 노량진동  100번지 1호  2층","337.36","  02 8242508  ","20200407","한국맥도날드유한회사","19991011","노량진제1동","","","","패스트푸드","2","2","0","0","7","","비대상","상수도전용","지상","0","0","","","","","","","75.91","0.00","0.00","0.00","17.82","0.00","6.40","237.23","0.00","0.00","","","3190000-104-1999-07390","","","","","","외국인","오스트레일리아"
"3190000","104","1999","07412","휴게음식점","19991022","모카","    ","서울특별시 동작구 사당동  224번지 26호  ","20.16","  0234872738  ","19991022","","19991022","사당제4동","20001117","자진폐업","","과자점","","","","","","","비대상","상수도전용","","2","1","","","","","","","7.00","13.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-1999-07412","","","","","","내국인",""
"3190000","104","1999","07417","휴게음식점","19991023","카루소","    ","서울특별시 동작구 노량진동  117번지 19호  ","74.03","  02 8164990  ","19991023","","19991023","노량진제1동","20031104","자진폐업","영업부진","다방","1","1","0","0","0","","비대상","상수도전용","지상","0","1","","","","","","","7.13","0.00","0.00","0.00","4.40","0.00","0.00","62.50","0.00","0.00","","","3190000-104-1999-07417","","","","","","내국인",""
"3190000","104","1999","07438","휴게음식점","19991105","빵뚜아 과자점","    ","서울특별시 동작구 동작동  57번지 17호  ","31.68","  02 5342987  ","19991105","","19991105","사당제2동","20020201","자진폐업","영업부진","과자점","","","","","","","비대상","","","1","1","","","","","","","14.04","17.64","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-1999-07438","","","","","","내국인",""
"3190000","104","1999","07448","휴게음식점","19991111","닭굼터","    ","서울특별시 동작구 상도동  324번지 1호  ","7.50","  02          ","19991111","","19991111","상도제1동","20030326","자진폐업","업종전환","일반조리판매","1","1","0","0","0","","비대상","상수도전용","지상","0","2","","","","","","","7.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-1999-07448","","","","","","내국인",""
"3190000","104","1999","07457","휴게음식점","19991115","쎄리오","서울특별시 동작구 흑석로 95-1 (흑석동)","서울특별시 동작구 흑석동  190번지 3호  ","12.04","  02 8262992  ","19991115","","19991115","흑석동","20190422","자진폐업","","다방","1","1","0","0","3","","비대상","상수도(음용)지하수(주방용)겸용","지상","0","1","","","","","","","4.41","0.00","0.00","0.00","0.00","0.00","0.00","7.63","0.00","0.00","","","3190000-104-1999-07457","","","","","","내국인",""
"3190000","104","1999","07462","휴게음식점","19991118","바이더웨이","서울특별시 동작구 여의대방로22길 136 (신대방동)","서울특별시 동작구 신대방동  349번지 3호  ","","  02 8124097  ","19991118","대표이사 심용섭","19991118","신대방제2동","","","","편의점","1","1","0","0","0","","비대상","상수도전용","지상","2","0","","","","","","","4.00","","","","","","","","0.00","0.00","","","3190000-104-1999-07462","","","","","","외국인",""
"3190000","104","1999","07484","휴게음식점","19991123","바이더웨이","    ","서울특별시 동작구 노량진동  95번지 0호  ","4.32","  02 8143382  ","20010817","","20010817","노량진제1동","20010817","자진폐업","","편의점","","","","","","","비대상","상수도전용","","1","0","","","","","","","4.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-1999-07484","","","","","","내국인",""
"3190000","104","1999","07504","휴게음식점","19991204","명성휴게실","    ","서울특별시 동작구 대방동  401번지 9호  ","44.05","  02 8133113  ","19991204","","19991204","대방동","20000925","행정처분","행정처분","패스트푸드","","","","","","","비대상","상수도전용","","0","1","","","","","","","7.25","0.00","0.00","0.00","0.00","0.00","0.00","36.80","0.00","0.00","","","3190000-104-1999-07504","","","","","","내국인",""
"3190000","104","1999","07517","휴게음식점","19991213","피자아로마","    ","서울특별시 동작구 상도동  347번지 9호  ","28.54","  02 8270038  ","19991213","","19991213","상도제4동","19991213","기타","자료정리","과자점","","","","","","","비대상","","","1","0","","","","","","","15.34","0.00","0.00","0.00","0.00","6.00","0.00","13.20","0.00","0.00","","","3190000-104-1999-07517","","","","","","내국인",""
"3190000","104","1999","07529","휴게음식점","19991220","쁘띠뿌아과자점","    ","서울특별시 동작구 사당동  218번지 6호  ","29.31","  02 5320950  ","19991220","","19991220","사당제3동","20030719","자진폐업","건물철거","과자점","1","1","0","0","0","","비대상","상수도전용","지상","2","1","","","","","","","12.91","0.00","0.00","0.00","0.00","0.00","0.00","16.40","0.00","0.00","","","3190000-104-1999-07529","","","","","","내국인",""
"3190000","104","1999","07533","휴게음식점","19991223","궁전다방","    ","서울특별시 동작구 상도동  376번지 1호  ","69.69","  02 8173989  ","19991223","","19991223","상도제1동","20020513","자진폐업","영업부진","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","5.92","0.00","0.00","2.22","0.00","0.00","8.58","52.97","0.00","0.00","","","3190000-104-1999-07533","","","","","","내국인",""
"3190000","104","1999","07537","휴게음식점","19991224","불돈마 ","    ","서울특별시 동작구 사당동  1021번지 2호  ","15.11","  02 5219796  ","19991224","","19991224","사당제1동","20000703","자진폐업","","다방","","","","","","","비대상","상수도전용","","1","0","","","","","","","1.40","0.00","0.00","0.00","0.00","0.00","0.00","13.71","0.00","0.00","","","3190000-104-1999-07537","","","","","","내국인",""
"3190000","104","1999","07549","휴게음식점","19991230","오늘은왠지","    ","서울특별시 동작구 상도동  60번지 7호  지층","66.61","  02 8238051  ","19991230","","19991230","상도제1동","20000126","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","0","1","","","","","","","11.16","0.00","0.00","0.00","0.00","0.00","0.00","55.45","0.00","0.00","","","3190000-104-1999-07549","","","","","","내국인",""
"3190000","104","1999","07550","휴게음식점","19990914","현대어묵","    ","서울특별시 동작구 흑석동  54번지 142호  ","","              ","19990908","","19990914","흑석동","20000420","자진폐업","자진폐업","과자점","","","","","","","비대상","","지상","","","","","","","","","","","","","","","","","","","","","3190000-104-1999-07550","","","","","","내국인",""
"3190000","104","1999","07551","휴게음식점","19990611","코레일유통(주)","서울특별시 동작구 노량진로 151 (노량진동)","서울특별시 동작구 노량진동  67번지 2호  ","7.98","  0226363290  ","20110810","코레일유통(주)","19990611","노량진제1동","20120417","자진폐업","자진폐업","철도역구내","3","3","0","0","0","20100707","비대상","","지상","0","0","","","","","","","1.53","0.00","0.00","6.45","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-1999-07551","","","","","","내국인","대한민국"
"3190000","104","2000","07585","휴게음식점","20000214","밀레니엄베이커리","    ","서울특별시 동작구 흑석동  86번지 34호  ","28.00","  02 8169158  ","20000214","","20000214","흑석동","20001218","자진폐업","","과자점","","","","","","","비대상","","","0","0","","","","","","","11.60","0.00","0.00","0.00","0.00","0.00","0.00","16.40","0.00","0.00","","","3190000-104-2000-07585","","","","","","내국인",""
"3190000","104","2000","07598","휴게음식점","20000229","브레스트","    ","서울특별시 동작구 동작동  88번지 3호  ","0.00","  02          ","20000229","","20000229","사당제2동","20000320","자진폐업","","과자점","","","","","","","비대상","","","0","0","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-2000-07598","","","","","","내국인",""
"3190000","104","2000","07627","휴게음식점","20000320","청실홍실","    ","서울특별시 동작구 상도동  22번지 108호  ","0.00","  02 8147400  ","20000320","","20000320","상도제2동","20000320","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","","","0","0","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-2000-07627","","","","","","내국인",""
"3190000","104","2000","07668","휴게음식점","20000412","백악관다방","서울특별시 동작구 성대로 5 (상도동)","서울특별시 동작구 상도동  346번지 8호  ","","  02 8150403  ","20070528","","20000412","상도제4동","20180320","자진폐업","사업부진","다방","0","0","1","1","3","20070523","비대상","상수도전용","지하","0","0","","","","","","","7.47","","","","0.84","","1.82","87.29","","","","","3190000-104-2000-07668","","","","","","내국인",""
"3190000","104","2000","07682","휴게음식점","20000424","인재프라임","    ","서울특별시 동작구 상도동  368번지 14호  ","","  02 8144102  ","20020205","(주)인재프라임","20000424","상도제2동","20070607","자진폐업","매출부진","패스트푸드","1","2","0","0","9","20000512","비대상","상수도전용","지상","0","0","","","","","","","61.90","","","12.41","14.43","","","123.22","","","","","3190000-104-2000-07682","","","","","","내국인",""
"3190000","104","2000","07704","휴게음식점","20000506","피자헛","    ","서울특별시 동작구 상도동  682번지 0호  ","53.20","  02 8174013  ","20000506","","20000506","상도제1동","20130816","전출","경기도 남양주시로 전출처리됨","패스트푸드","1","1","0","0","3","","비대상","상수도전용","지상","2","2","","","","","","","40.08","0.00","0.00","0.00","0.00","0.00","0.00","13.12","0.00","0.00","","","3190000-104-2000-07704","","","","","","내국인",""
"3190000","104","2000","07710","휴게음식점","20000512","숭실종합분식센타","    ","서울특별시 동작구 상도동  103번지 2호  ","65.95","  02 8157363  ","20030325","","20000512","상도제1동","20030513","자진폐업","영업부진","일반조리판매","","","","","","","비대상","","","0","0","","","","","","","6.50","0.00","0.00","0.00","2.25","0.00","0.00","57.20","0.00","0.00","","","3190000-104-2000-07710","","","","","","내국인",""
"3190000","104","2000","07716","휴게음식점","20000516","파시옹베이커리","    ","서울특별시 동작구 노량진동  246번지 2호  ","27.39","  02          ","20000516","","20000516","노량진제2동","20010402","자진폐업","","과자점","","","","","","","비대상","","","0","0","","","","","","","13.20","0.00","0.00","0.00","0.00","0.00","0.00","14.19","0.00","0.00","","","3190000-104-2000-07716","","","","","","내국인",""
"3190000","104","2000","07729","휴게음식점","20000523","청록다방","    ","서울특별시 동작구 사당동  318번지 1호  ","","  02 5250996  ","20030710","","20000523","사당제4동","20030724","자진폐업","업종변경","다방","1","1","0","0","0","","비대상","","지하","0","0","","","","","","","6.69","","0.00","","2.00","0.00","","94.89","0.00","0.00","","","3190000-104-2000-07729","","","","","","내국인",""
"3190000","104","2000","07730","휴게음식점","20000523","최광태피자","    ","서울특별시 동작구 사당동  1001번지 4호  ","18.00","  02 5222166  ","20000523","","20000523","사당제1동","20021123","자진폐업","영업부진","일반조리판매","1","1","0","0","0","","비대상","","지상","0","0","","","","","","","18.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-2000-07730","","","","","","내국인",""
"3190000","104","2000","07777","휴게음식점","20000626","빵이좋은사람들","    ","서울특별시 동작구 흑석동  95번지 30호  ","20.16","  02 8220576  ","20000626","","20000626","흑석동","20001229","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.64","0.00","0.00","0.00","0.00","0.00","0.00","11.52","0.00","0.00","","","3190000-104-2000-07777","","","","","","외국인",""
"3190000","104","2000","07787","휴게음식점","20000629","이디야노량진점","    ","서울특별시 동작구 노량진동  100번지 3호  ","21.84","  02 8154830  ","20020816","","20000629","노량진제1동","20100625","행정처분","행정처분","다방","1","1","0","0","0","20020821","비대상","상수도전용","지상","0","0","","","","","","","6.72","0.00","0.00","0.00","0.00","0.00","0.00","15.12","0.00","0.00","","","3190000-104-2000-07787","","","","","","내국인",""
"3190000","104","2000","07790","휴게음식점","20000701","세븐일레븐(보라매역점)","    ","서울특별시 동작구 대방동  400번지 5호  ","3.20","  02 8218726  ","20040723","주)코리아세븐","20000701","대방동","20040811","자진폐업","폐업","일반조리판매","1","1","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.20","0.00","0.00","","","3190000-104-2000-07790","","","","","","내국인",""
"3190000","104","2000","07810","휴게음식점","20000713","크라운베이커리총신점","    ","서울특별시 동작구 사당동  134번지 2호  ","30.71","  02 5965954  ","20000713","","20000713","사당제2동","20020912","자진폐업","업장폐쇄","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","12.21","0.00","0.00","0.00","0.00","0.00","0.00","18.50","0.00","0.00","","","3190000-104-2000-07810","","","","","","내국인",""
"3190000","104","2000","07814","휴게음식점","20000714","샘터","    ","서울특별시 동작구 신대방동  395번지 62호  삼성옴니타워 지층 109","20.26","  02 8494114  ","20000714","","20000714","신대방제2동","20020916","자진폐업","부진","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.62","0.00","0.00","0.00","0.00","0.00","0.00","15.64","0.00","0.00","","","3190000-104-2000-07814","","","","","","내국인",""
"3190000","104","2000","07819","휴게음식점","20000719","롯데리아","    ","서울특별시 동작구 사당동  265번지 59호  ","194.18","  02 5872734  ","20000719","","20000719","사당제4동","20050829","행정처분","행정처분","패스트푸드","1","1","0","0","7","","비대상","상수도전용","지상","0","0","","","","","","","43.26","0.00","0.00","18.46","0.00","0.00","0.00","132.46","0.00","0.00","","","3190000-104-2000-07819","","","","","","내국인",""
"3190000","104","2000","07821","휴게음식점","20000720","화이트","    ","서울특별시 동작구 사당동  1029번지 26호  ","20.12","  02          ","20010824","","20010824","사당제1동","20010824","자진폐업","","일반조리판매","","","","","","","비대상","","","0","0","","","","","","","8.20","0.00","0.00","0.00","1.00","0.00","0.00","10.92","0.00","0.00","","","3190000-104-2000-07821","","","","","","내국인",""
"3190000","104","2000","07822","휴게음식점","20000720","효자","    ","서울특별시 동작구 동작동  105번지 1호  신동아상가 1층","","  02 5967989  ","20000720","","20000720","사당제2동","20001107","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","0","0","","","","","","","12.04","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","","","3190000-104-2000-07822","","","","","","내국인",""
"3190000","104","2000","07839","휴게음식점","20000731","도미노피자대방점","    ","서울특별시 동작구 대방동  375번지 39호  ","54.14","  0208480045  ","20100524","","20010604","대방동","20100820","자진폐업","소재지이전","일반조리판매","1","1","0","0","0","20100520","비대상","상수도전용","지상","0","0","","","","","","","39.04","0.00","0.00","0.00","0.00","0.00","7.00","8.10","0.00","0.00","","","3190000-104-2000-07839","","","","","","내국인","대한민국"
"3190000","104","2000","07853","휴게음식점","20000809","마스타바게뜨","    ","서울특별시 동작구 사당동  1009번지 34호  ","27.85","  02 5852629  ","20000809","","20000809","사당제1동","20020813","자진폐업","영업부진","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","11.00","0.00","0.00","0.00","0.00","0.00","0.00","16.85","0.00","0.00","","","3190000-104-2000-07853","","","","","","내국인",""
"3190000","104","2000","07854","휴게음식점","20000810","파라다이스","    ","서울특별시 동작구 사당동  1007번지 3호  ","14.50","  02 5880980  ","20000810","","20000810","사당제1동","20001201","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","2.16","0.00","0.00","0.00","0.00","0.00","0.00","12.34","0.00","0.00","","","3190000-104-2000-07854","","","","","","내국인",""
"3190000","104","2000","07857","휴게음식점","20000811","(주)신맥한국맥도날드총신대점","    ","서울특별시 동작구 사당동  134번지 3호  11","217.20","  0234780655  ","20000811","","20000811","사당제2동","20030822","자진폐업","영업부진","패스트푸드","1","1","0","0","4","","비대상","상수도전용","지상","0","0","","","","","","","48.00","0.00","0.00","7.70","0.00","0.00","0.00","161.50","0.00","0.00","","","3190000-104-2000-07857","","","","","","내국인",""
"3190000","104","2000","07862","휴게음식점","20000821","로즈버드","    ","서울특별시 동작구 신대방동  395번지 69호  보라매아카데미 7층","","  02 8333021  ","20000821","","20000821","신대방제2동","20041026","자진폐업","임대차계약종료","다방","7","7","0","0","48","","비대상","상수도전용","지상","0","0","","","","","","","14.00","","","","","","","","","","","","3190000-104-2000-07862","","","","","","내국인",""
"3190000","104","2000","07871","휴게음식점","20000828","흑석중대","    ","서울특별시 동작구 흑석동  52번지 1호  ","","  02 8256553  ","20000828","","20000828","흑석동","20031024","자진폐업","영업부진","일반조리판매","1","1","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","0.00","","0.00","0.00","0.00","0.00","0.00","9.00","0.00","0.00","","","3190000-104-2000-07871","","","","","","내국인",""
"3190000","104","2000","07887","휴게음식점","20000914","머핀플러스","    ","서울특별시 동작구 상도동  360번지 25호  ","24.49","  02 8270288  ","20010625","","20010625","상도제2동","20010625","자진폐업","","과자점","","","","","","","비대상","","","0","0","","","","","","","0.00","0.00","0.00","6.64","0.00","0.00","0.00","17.85","0.00","0.00","","","3190000-104-2000-07887","","","","","","내국인",""
"3190000","104","2000","07888","휴게음식점","20000915","빵&피자","    ","서울특별시 동작구 상도동  171번지 17호  ","13.75","  02 8170355  ","20010810","","20010810","상도제2동","20010810","자진폐업","","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.75","0.00","0.00","0.00","0.00","0.00","0.00","7.00","0.00","0.00","","","3190000-104-2000-07888","","","","","","내국인",""
"3190000","104","2000","07896","휴게음식점","20000921","탕수육","    ","서울특별시 동작구 사당동  268번지 3호  ","24.08","  02 5989278  ","20000921","","20000921","사당제4동","20020927","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.82","0.00","0.00","0.00","0.00","0.00","0.00","18.26","0.00","0.00","","","3190000-104-2000-07896","","","","","","내국인",""
"3190000","104","2000","07914","휴게음식점","20001002","웰마트(WELL-MART)","    ","서울특별시 동작구 사당동  254번지 5호  ","30.60","  0232736760  ","20001002","","20001002","사당제4동","20031210","자진폐업","업종전환","과자점","1","1","0","0","5","","비대상","상수도전용","지상","0","0","","","","","","","12.00","0.00","0.00","0.00","0.00","0.00","0.00","18.60","0.00","0.00","","","3190000-104-2000-07914","","","","","","내국인",""
"3190000","104","2000","07968","휴게음식점","20001108","이디야에스프레소","    ","서울특별시 동작구 노량진동  148번지 8호  ","3.15","  02 8230900  ","20011121","","20001108","노량진제1동","20020819","자진폐업","기타","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-2000-07968","","","","","","내국인",""
"3190000","104","2000","07972","휴게음식점","20001113","젤라 떼리아","서울특별시 동작구 흑석로 94 (흑석동)","서울특별시 동작구 흑석동  223번지 1호  ","26.73","  02 8177333  ","20030624","","20001113","흑석동","","","","일반조리판매","1","1","0","0","4","","비대상","","지상","0","0","","","","","","","7.82","0.00","0.00","0.00","0.00","0.00","0.00","18.91","0.00","0.00","","","3190000-104-2000-07972","","","","","","내국인",""
"3190000","104","2000","07973","휴게음식점","20001114","SK네트웍스 주식회사","    ","서울특별시 동작구 신대방동  686번지 44호  ","5.00","  02 8327926  ","20090113","SK네트웍스 주식회사","20001114","신대방제1동","20110216","자진폐업","사업정리","일반조리판매","1","1","0","0","0","20050217","비대상","","지상","0","0","","","","","","","5.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-2000-07973","","","","","","내국인","대한민국"
"3190000","104","2000","07977","휴게음식점","20001116","피자헛","서울특별시 동작구 여의대방로 286 (대방동)","서울특별시 동작구 대방동  341번지 4호  ","","  02 8258400  ","20101014","","20001116","대방동","","","","패스트푸드","1","1","0","0","7","20101011","비대상","상수도전용","지상","1","0","","","","","","","40.35","13.20","","","","","","","","","","","3190000-104-2000-07977","","","","","","내국인","대한민국"
"3190000","104","2000","07977","휴게음식점","20001116","피자헛","서울특별시 동작구 여의대방로 286 (대방동)","서울특별시 동작구 대방동  341번지 4호  ","","  02 8258400  ","20190611","","20001116","대방동","","","","패스트푸드","1","1","0","0","7","","비대상","상수도전용","지상","1","0","","","","","","","40.35","13.20","","","","","","","","","","","3190000-104-2000-07977","","","","","","내국인","대한민국"
"3190000","104","2000","07978","휴게음식점","20001016","이삭토스트 총신대점","서울특별시 동작구 사당로14길 6 (사당동)","서울특별시 동작구 사당동  267번지 27호  ","","  02 5255466  ","20030327","","20001016","사당제4동","","","","일반조리판매","1","1","0","0","2","","비대상","상수도전용","지상","0","0","","","","","","","6.11","","","","","","","6.11","0.00","0.00","","","3190000-104-2000-07978","","","","","","내국인",""
"3190000","104","2000","07982","휴게음식점","20001120","KFC 보라매매장","서울특별시 동작구 보라매로5가길 7 (신대방동우성캐릭터 12층)","서울특별시 동작구 신대방동  395번지 73호  우성캐릭터 12층","","  02 8429313  ","20160309","에스알에스코리아(주)","20010619","신대방제2동","20160718","자진폐업","업종변경","패스트푸드","1","2","0","0","0","","비대상","상수도전용","지상","2","2","","","","","","","86.50","","","14.85","","3.00","5.70","126.01","","","","","3190000-104-2000-07982","","","","","","내국인","대한민국"
"3190000","104","2000","07993","휴게음식점","20001130","아침에커피","    ","서울특별시 동작구 상도동  171번지 27호  ","0.00","  02          ","20001130","","20001130","상도제2동","20010403","자진폐업","","다방","","","","","","","비대상","","","0","0","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","3190000-104-2000-07993","","","","","","내국인",""
"3190000","104","2000","08000","휴게음식점","20001207","키스","    ","서울특별시 동작구 상도동  59번지 5호  ","36.00","  02 8260221  ","20001207","","20001207","상도제1동","20020524","자진폐업","양도","다방","","","","","","","비대상","","","0","0","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","36.00","0.00","0.00","","","3190000-104-2000-08000","","","","","","내국인",""
"3190000","104","2000","08016","휴게음식점","20001221","할리스커피숍","    ","서울특별시 동작구 신대방동  395번지 73호  우성캐릭터그린빌108호","","  02 8365840  ","20020408","","20001221","신대방제2동","20041026","자진폐업","업종변경","다방","1","1","0","0","32","20020424","비대상","","지상","0","0","","","","","","","11.61","","","","","","","68.39","","","","","3190000-104-2000-08016","","","","","","내국인",""
"3190000","104","2000","08033","휴게음식점","20001101","서울식당","    ","서울특별시 동작구 노량진동  40번지 39호  ","","  02 8157288  ","20001101","","20001101","노량진제2동","20041123","자진폐업","폐업","일반조리판매","1","1","0","0","5","","비대상","상수도전용","지상","0","0","","","","","","","5.44","","","","","","","24.49","0.00","0.00","","","3190000-104-2000-08033","","","","","","내국인",""
"3190000","104","2000","08034","휴게음식점","20000626","세븐일레븐편의점","    ","서울특별시 동작구 상도동  7번지 59호  ","","              ","20000316","","20000316","상도제1동","20010315","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","","지상","","","","","","","","","","","","","","","","","","","","","3190000-104-2000-08034","","","","","","내국인",""
"3190000","104","2001","08035","휴게음식점","20010115","파이파파 피자","    ","서울특별시 동작구 사당동  223번지 2호  ","","  02 5838288  ","20020112","","20010115","사당제5동","20030212","자진폐업","업종전환","패스트푸드","1","1","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","11.00","","","","","","","8.00","","","","","3190000-104-2001-08035","","","","","","내국인",""
"3190000","104","2001","08039","휴게음식점","20010129","돼지마을","    ","서울특별시 동작구 사당동  140번지 19호  ","","  02          ","20010709","","20010709","사당제2동","20010709","자진폐업","","일반조리판매","","","","","","","비대상","상수도전용","","","","","","","","","","","","","","","","","40.00","0.00","0.00","","","3190000-104-2001-08039","","","","","","내국인",""
"3190000","104","2001","08047","휴게음식점","20010202","엔젤커피나라","    ","서울특별시 동작구 노량진동  119번지 75호  ","","  0208161771  ","20010202","","20010202","노량진제1동","20010220","자진폐업","","다방","","","","","","","비대상","","","","","","","","","","","11.00","","","7.00","","","","35.00","","","","","3190000-104-2001-08047","","","","","","내국인",""
"3190000","104","2001","08049","휴게음식점","20010202","카나나","서울특별시 동작구 상도로37길 1 (상도1동)","서울특별시 동작구 상도1동  666번지 5호  ","","  0208261944  ","20070425","","20010202","상도제1동","20130426","자진폐업","영업부진","다방","1","1","0","0","0","20070620","비대상","상수도전용","지상","0","0","","","","","","","11.00","","","7.48","","","","35.28","","","","","3190000-104-2001-08049","","","","","","내국인",""
"3190000","104","2001","08052","휴게음식점","20010206","에즈디바인","    ","서울특별시 동작구 노량진동  41번지 5호  ","","  02 8147635  ","20010206","","20010206","노량진제2동","20041006","자진폐업","이전","다방","1","1","0","0","5","20010208","비대상","상수도전용","지상","0","1","","","","","","","3.00","","","","","","","2.00","","","","","3190000-104-2001-08052","","","","","","내국인",""
"3190000","104","2001","08053","휴게음식점","20010206","세븐일레븐(상도2호점)","    ","서울특별시 동작구 상도1동  7번지 59호  ","","  0208217011  ","20140419","주식회사 코리아세븐","20010206","상도제1동","","","","편의점","1","1","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","2.00","","","","","","","","","","","","3190000-104-2001-08053","","","","","","내국인","대한민국"
