"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3180000","104","1993","00526","휴게음식점","19930506","목화커피숍","    ","서울특별시 영등포구 신길동  236번지 7호  ","95.54","  0208329705  ","19930506","","19930506","신길제4동","19931018","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.84","0.00","0.00","0.00","2.80","0.00","0.00","88.90","","","","","3180000-104-1993-00526","","","","","","내국인",""
"3180000","104","1993","00528","휴게음식점","19930529","에덴다방","    ","서울특별시 영등포구 영등포동8가  14번지 6호  ","40.87","  02 6756633  ","20040601","","19930529","영등포동","20091229","행정처분","시설물 무단철거(폐쇄명령)","다방","0","0","1","1","0","20040525","비대상","상수도전용","","0","0","","","","","","","2.67","0.00","0.00","0.00","0.00","3.00","0.25","37.95","","","","","3180000-104-1993-00528","","","","","","내국인",""
"3180000","104","1993","00530","휴게음식점","19930602","춤추는염소","    ","서울특별시 영등포구 신길동  69번지 9호  ","82.47","  0208410939  ","19930602","","19930602","신길제1동","19940322","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.28","0.00","0.00","5.56","5.56","0.00","6.57","56.50","","","","","3180000-104-1993-00530","","","","","","내국인",""
"3180000","104","1993","00560","휴게음식점","19930116","나드리","    ","서울특별시 영등포구 대림동  991번지 1호  ","24.27","  0208468988  ","19930116","","19930116","대림제2동","19930726","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.82","0.00","0.00","0.00","0.00","3.00","0.00","18.45","","","","","3180000-104-1993-00560","","","","","","내국인",""
"3180000","104","1993","00561","휴게음식점","19930206","희","    ","서울특별시 영등포구 영등포동2가  13번지 4호  ","82.98","  0206785349  ","19930206","","19930206","영등포동","19931019","행정처분","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.60","0.00","0.00","3.30","3.30","0.00","4.14","68.64","","","","","3180000-104-1993-00561","","","","","","내국인",""
"3180000","104","1993","00749","휴게음식점","19930309","해성다방","    ","서울특별시 영등포구 신길동  833번지 0호  ","34.40","  02 8438900  ","19930309","","19930309","신길제7동","19950314","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.46","0.00","0.00","0.00","0.00","3.00","0.00","29.94","","","","","3180000-104-1993-00749","","","","","","내국인",""
"3180000","104","1993","00815","휴게음식점","19930702","단비다방","    ","서울특별시 영등포구 당산동2가  6번지 0호  ","48.36","  0226344550  ","20020312","","19930702","당산제1동","20030227","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.32","0.00","0.00","2.88","0.00","4.00","0.00","41.16","","","","","3180000-104-1993-00815","","","","","","내국인",""
"3180000","104","1993","00850","휴게음식점","19930513","별다방","    ","서울특별시 영등포구 대림동  1032번지 1호  ","66.62","  0208429288  ","20050830","","19930513","대림제2동","20060413","자진폐업","폐업","다방","0","0","0","0","0","20050928","비대상","상수도전용","","0","0","","","","","","","6.48","0.00","0.00","2.57","0.00","1.90","8.85","48.72","","","","","3180000-104-1993-00850","","","","","","내국인",""
"3180000","104","1993","00882","휴게음식점","19930322","아톰프라자","    ","서울특별시 영등포구 신길동  355번지 52호  ","68.46","  0208498269  ","19930322","","19930322","신길제3동","19970730","행정처분","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.46","0.00","0.00","0.00","0.00","3.00","0.00","63.00","","","","","3180000-104-1993-00882","","","","","","내국인",""
"3180000","104","1993","00967","휴게음식점","19930701","랩소디","    ","서울특별시 영등포구 영등포동3가  9번지 13호  ","95.76","  0206331127  ","19930701","","19930701","영등포동","19970812","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.60","0.00","0.00","0.00","0.00","3.00","0.00","90.16","","","","","3180000-104-1993-00967","","","","","","내국인",""
"3180000","104","1993","00973","휴게음식점","19930417","파란들","    ","서울특별시 영등포구 영등포동3가  23번지 11호  ","99.78","  0206780622  ","19930417","","19930417","영등포동","19941025","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","11.93","0.00","0.00","0.00","4.40","0.00","5.22","78.23","","","","","3180000-104-1993-00973","","","","","","내국인",""
"3180000","104","1993","01076","휴게음식점","19930608","커피죤","    ","서울특별시 영등포구 당산동5가  11번지 1호 3 강남상가 1-1 5","39.56","  0206349269  ","19930608","","19930608","당산제2동","19951221","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.79","0.00","0.00","0.00","0.00","4.00","0.00","31.77","","","","","3180000-104-1993-01076","","","","","","내국인",""
"3180000","104","1993","01084","휴게음식점","19930611","씨","    ","서울특별시 영등포구 당산동2가  37번지 0호  ","104.76","  020634  49  ","19930611","","19930611","당산제1동","19970519","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","10.45","0.00","0.00","3.61","0.00","4.00","0.00","90.70","","","","","3180000-104-1993-01084","","","","","","내국인",""
"3180000","104","1993","01094","휴게음식점","19930430","필링","    ","서울특별시 영등포구 당산동3가  315번지 0호  ","50.15","  02          ","19930430","","19930430","당산제1동","20000228","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.20","0.00","0.00","0.00","0.00","4.00","0.00","45.95","","","","","3180000-104-1993-01094","","","","","","내국인",""
"3180000","104","1993","01100","휴게음식점","19930309","이랑","    ","서울특별시 영등포구 당산동3가  140번지 0호  ","41.01","  0206368789  ","19930309","","19930309","당산제1동","19980121","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.25","0.00","0.00","0.00","0.00","3.00","0.00","36.76","","","","","3180000-104-1993-01100","","","","","","내국인",""
"3180000","104","1993","01112","휴게음식점","19930623","한울다방","    ","서울특별시 영등포구 당산동1가  402번지 0호  ","57.04","  0206327131  ","20030702","","19930623","당산제1동","20050621","자진폐업","영업부진","다방","","","","","","20030625","비대상","상수도전용","","0","0","","","","","","","4.84","0.00","0.00","0.00","0.00","4.00","0.00","52.20","","","","","3180000-104-1993-01112","","","","","","내국인",""
"3180000","104","1993","01139","휴게음식점","19930107","야조커피솝","    ","서울특별시 영등포구 여의도동  17번지 10호 지하 삼도어페럴-1층","155.13","  0207612715  ","19930107","","19930107","여의동","19951124","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","12.34","0.00","0.00","0.00","0.00","6.00","3.45","139.34","","","","","3180000-104-1993-01139","","","","","","내국인",""
"3180000","104","1993","01182","휴게음식점","19930526","야곱","    ","서울특별시 영등포구 대림동  912번지 93호  ","35.05","  0208415831  ","19930526","","19930526","대림제1동","19970729","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.53","0.00","0.00","0.00","1.50","0.00","0.00","29.02","","","","","3180000-104-1993-01182","","","","","","내국인",""
"3180000","104","1993","01187","휴게음식점","19930326","이화","    ","서울특별시 영등포구 대림동  778번지 39호  ","59.95","  0208350727  ","19930326","","19930326","대림제3동","20091216","기타","직권말소(사업자등록 말소)","다방","0","0","1","1","0","","비대상","상수도전용","","0","0","","","","","","","10.42","0.00","0.00","0.00","0.00","3.00","4.36","45.17","","","","","3180000-104-1993-01187","","","","","","내국인",""
"3180000","104","1993","01197","휴게음식점","19930430","셀프커피전문점","    ","서울특별시 영등포구 대림동  1050번지 30호  ","23.53","  02 8425005  ","19930430","","19930430","대림제2동","19950316","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.21","0.00","0.00","0.00","0.00","5.92","0.00","20.32","","","","","3180000-104-1993-01197","","","","","","내국인",""
"3180000","104","1993","01213","휴게음식점","19930304","유정","    ","서울특별시 영등포구 신길동  159번지 6호  ","60.80","  02 8497011  ","20130917","","19930304","신길제1동","20131011","자진폐업","업종변경","다방","0","0","1","1","0","","비대상","상수도전용","","1","1","","","","","","","1.70","0.00","0.00","0.00","0.00","3.42","0.00","59.10","","","","","3180000-104-1993-01213","","","","","","외국인","중국"
"3180000","104","1993","01261","휴게음식점","19930317","차마을","    ","서울특별시 영등포구 신길동  95번지 148호  ","25.74","  0208455253  ","19930317","","19930317","신길제1동","20091216","기타","직권말소(사업자등록 말소)","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.60","0.00","0.00","0.00","0.00","3.00","0.00","22.14","","","","","3180000-104-1993-01261","","","","","","내국인",""
"3180000","104","1993","01266","휴게음식점","19930306","아이보리","    ","서울특별시 영등포구 여의도동  53번지 11호  상아빌딩 102108호","52.00","  02          ","19930306","","19930306","여의동","20000614","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.00","0.00","0.00","0.00","0.00","17.00","4.00","41.00","","","","","3180000-104-1993-01266","","","","","","내국인",""
"3180000","104","1993","01295","휴게음식점","19930512","폴링","    ","서울특별시 영등포구 여의도동  44번지 21호 1층 중앙빌딩-112","62.89","  0207801881  ","19930512","","19930512","여의동","19970331","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.98","0.00","0.00","0.00","0.00","12.00","2.03","52.88","","","","","3180000-104-1993-01295","","","","","","내국인",""
"3180000","104","1993","01301","휴게음식점","19930605","알파하우스","    ","서울특별시 영등포구 당산동6가  331번지 6호  ","56.28","  0206318211  ","19930605","","19930605","당산제2동","19990304","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","9.18","0.00","0.00","3.60","3.60","0.00","0.00","39.90","","","","","3180000-104-1993-01301","","","","","","내국인",""
"3180000","104","1993","01348","휴게음식점","19930309","시드니","    ","서울특별시 영등포구 당산동3가  228번지 0호  ","38.19","  0206785759  ","19930309","","19930309","당산제1동","19980402","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.40","0.00","0.00","0.00","0.00","3.00","0.00","34.79","","","","","3180000-104-1993-01348","","","","","","내국인",""
"3180000","104","1993","01350","휴게음식점","19930621","국빈다방","    ","서울특별시 영등포구 영등포동6가  8번지 1호  ","77.38","  0206354427  ","19930621","","19930621","영등포동","19970730","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.10","0.00","0.00","0.00","0.00","3.00","0.00","69.28","","","","","3180000-104-1993-01350","","","","","","내국인",""
"3180000","104","1993","01382","휴게음식점","19930220","깍지다방","서울특별시 영등포구 선유서로25길 18-1 (양평동2가)","서울특별시 영등포구 양평동2가  36번지 37호  ","46.22","  0206791993  ","19930220","","19930220","양평제1동","","","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.68","0.00","0.00","0.00","0.00","4.00","0.00","38.54","","","","","3180000-104-1993-01382","","","","","","내국인",""
"3180000","104","1993","01404","휴게음식점","19930224","폴카","    ","서울특별시 영등포구 여의도동  61번지 3호  라이프상가29","14.00","  02          ","19930224","","19930224","여의동","20000215","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","2.40","0.00","0.00","0.00","0.00","16.00","0.00","11.60","","","","","3180000-104-1993-01404","","","","","","내국인",""
"3180000","104","1993","01410","휴게음식점","19930121","쟈뎅","    ","서울특별시 영등포구 영등포동3가  6번지 4호  ","89.08","  0206781050  ","20020614","","19930121","영등포동","20030211","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.72","0.00","0.00","2.78","2.78","0.00","0.00","75.80","","","","","3180000-104-1993-01410","","","","","","내국인",""
"3180000","104","1993","01416","휴게음식점","19930629","객석커피전문점","    ","서울특별시 영등포구 신길동  4677번지 0호  ","54.97","  0208473960  ","19930629","","19930629","신길제6동","20091216","기타","직권말소(사업자등록 말소)","다방","0","0","0","0","0","","비대상","상수도전용","","22","0","","","","","","","6.52","0.00","0.00","0.00","0.00","2.51","0.00","48.45","","","","","3180000-104-1993-01416","","","","","","내국인",""
"3180000","104","1993","01429","휴게음식점","19930501","개츠비","    ","서울특별시 영등포구 여의도동  44번지 35호  ","55.43","  02          ","20010419","","20010419","여의동","20010419","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.83","0.00","0.00","0.00","0.00","7.90","3.07","46.53","","","","","3180000-104-1993-01429","","","","","","내국인",""
"3180000","104","1993","01457","휴게음식점","19931231","추억만들기","    ","서울특별시 영등포구 당산동2가  30번지 0호  ","17.18","  0206754219  ","19931231","","19931231","당산제1동","19960724","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.76","0.00","0.00","0.00","0.00","5.00","0.00","11.42","","","","","3180000-104-1993-01457","","","","","","내국인",""
"3180000","104","1993","01474","휴게음식점","19931220","하비비","    ","서울특별시 영등포구 당산동1가  40번지 26호  ","47.07","  0206767528  ","19931220","","19931220","당산제1동","19951017","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.20","0.00","0.00","0.00","0.00","5.00","4.14","35.73","","","","","3180000-104-1993-01474","","","","","","내국인",""
"3180000","104","1993","01475","휴게음식점","19931222","맥커피숍","    ","서울특별시 영등포구 영등포동3가  5번지 0호  ","59.22","  0206750044  ","19931222","","19931222","영등포동","19941128","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","9.40","0.00","0.00","0.00","0.00","3.50","0.00","49.82","","","","","3180000-104-1993-01475","","","","","","내국인",""
"3180000","104","1993","01485","휴게음식점","19930408","브라운빌","서울특별시 영등포구 영중로 54 (영등포동5가)","서울특별시 영등포구 영등포동5가  27번지 5호  ","","  0206757863  ","20130121","","19930408","영등포동","20150713","자진폐업","사업부진","다방","2","2","0","0","0","","비대상","상수도전용","","0","0","","","","","","","7.60","","","","3.60","","","52.63","","","","","3180000-104-1993-01485","","","","","","내국인","대한민국"
"3180000","104","1993","01499","휴게음식점","19931213","아인슈베나","    ","서울특별시 영등포구 영등포동3가  8번지 0호  ","43.35","  0206785403  ","19931213","","19931213","영등포동","19950109","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.65","0.00","0.00","0.00","0.00","4.02","0.00","36.70","","","","","3180000-104-1993-01499","","","","","","내국인",""
"3180000","104","1993","01501","휴게음식점","19931214","베코스셀프커피점","    ","서울특별시 영등포구 대림동  1055번지 1호  ","28.36","  0208474457  ","19931214","","19931214","대림제2동","19970402","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.55","0.00","0.00","0.00","0.00","10.00","0.00","20.81","","","","","3180000-104-1993-01501","","","","","","내국인",""
"3180000","104","1993","01513","휴게음식점","19931119","커피커피","    ","서울특별시 영등포구 여의도동  13번지 19호  ","67.59","  02          ","20010626","","20010626","여의동","20010626","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.50","0.00","0.00","3.81","0.00","10.00","0.00","57.28","","","","","3180000-104-1993-01513","","","","","","내국인",""
"3180000","104","1993","01523","휴게음식점","19931202","객석","    ","서울특별시 영등포구 신길동  110번지 46호  ","53.84","  0208477221  ","19931202","","19931202","신길제1동","19951121","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","10.36","0.00","0.00","0.00","0.00","2.80","0.00","43.48","","","","","3180000-104-1993-01523","","","","","","내국인",""
"3180000","104","1993","01525","휴게음식점","19931203","푸른녹즙센터","    ","서울특별시 영등포구 신길동  465번지 7호  ","15.40","  0208470305  ","19931203","","19931203","신길제1동","19940720","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.15","0.00","0.00","0.00","0.00","2.80","0.00","12.25","","","","","3180000-104-1993-01525","","","","","","내국인",""
"3180000","104","1993","01527","휴게음식점","19931204","양지","    ","서울특별시 영등포구 당산동2가  162번지 7호  ","52.13","  02 6758080  ","20050607","","19931204","당산제1동","20110927","자진폐업","업종변경","다방","1","1","0","0","0","20100416","비대상","상수도전용","","0","0","","","","","","","6.63","0.00","0.00","0.00","0.00","5.00","0.00","45.50","","","","","3180000-104-1993-01527","","","","","","내국인",""
"3180000","104","1993","01535","휴게음식점","19931111","정다방","    ","서울특별시 영등포구 영등포동2가  221번지 1호  ","45.49","  02 6772366  ","19931111","","19931111","영등포동","20040630","자진폐업","대구로전출관계로 폐업","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.43","0.00","0.00","0.00","0.00","5.00","0.00","41.06","","","","","3180000-104-1993-01535","","","","","","내국인",""
"3180000","104","1993","01538","휴게음식점","19931112","사카","    ","서울특별시 영등포구 영등포동3가  19번지 0호  ","63.13","  0206329084  ","20020801","","19931112","영등포동","20020820","자진폐업","폐업신고","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.73","0.00","0.00","3.61","0.00","5.00","0.00","51.79","","","","","3180000-104-1993-01538","","","","","","내국인",""
"3180000","104","1993","01539","휴게음식점","19931112","칼디와춤추는염소","    ","서울특별시 영등포구 영등포동3가  11번지 5호  ","83.20","  0200000000  ","19931112","","19931112","영등포동","20091216","기타","직권말소(사업자등록 말소)","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","15.21","0.00","0.00","6.08","6.08","0.00","0.00","55.83","","","","","3180000-104-1993-01539","","","","","","내국인",""
"3180000","104","1993","01542","휴게음식점","19931115","동남","    ","서울특별시 영등포구 영등포동2가  34번지 140호  ","35.81","  0226338878  ","19990701","","19931115","영등포동","20000613","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.62","0.00","0.00","0.00","0.00","5.00","0.00","31.19","","","","","3180000-104-1993-01542","","","","","","내국인",""
"3180000","104","1993","01546","휴게음식점","19931027","원커피숍","    ","서울특별시 영등포구 대림동  1015번지 15호  ","70.96","  0208314600  ","19931027","","19931027","대림제2동","20091216","기타","직권말소(사업자등록 말소)","다방","","","","","","","비대상","상수도(음용)지하수(주방용)겸용","","0","0","","","","","","","6.53","0.00","0.00","0.00","0.00","5.00","7.60","56.83","","","","","3180000-104-1993-01546","","","","","","내국인",""
"3180000","104","1993","01547","휴게음식점","19931027","왈츠","    ","서울특별시 영등포구 여의도동  35번지 2호  ","55.51","  0207866573  ","19931027","","19931027","여의동","19970708","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","9.98","0.00","0.00","0.00","0.00","12.70","0.00","45.53","","","","","3180000-104-1993-01547","","","","","","내국인",""
"3180000","104","1993","01549","휴게음식점","19931029","일번지","    ","서울특별시 영등포구 영등포동3가  4번지 3호  ","64.78","  0206786168  ","19931029","","19931029","영등포동","20091216","기타","직권말소(사업자등록 말소)","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.06","0.00","0.00","2.86","2.86","0.00","0.00","54.00","","","","","3180000-104-1993-01549","","","","","","내국인",""
"3180000","104","1993","01553","휴게음식점","19931101","아인뉴베나영1호점","    ","서울특별시 영등포구 영등포동  618번지 194호  ","20.84","  0208319743  ","19931101","","19931101","영등포본동","20020624","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.80","0.00","0.00","0.00","0.00","5.00","0.00","17.04","","","","","3180000-104-1993-01553","","","","","","내국인",""
"3180000","104","1993","01555","휴게음식점","19931102","팬더커피숍","서울특별시 영등포구 국회대로54길 43 1층 (영등포동2가)","서울특별시 영등포구 영등포동2가  28번지 156호  ","39.60","  0206337970  ","20060714","","20180212","영등포동","","","","다방","0","0","1","1","0","20100416","비대상","상수도전용","","0","0","","","","","","","6.60","0.00","0.00","0.00","0.00","0.00","0.00","33.00","","","","","3180000-104-1993-01555","","","","","","내국인","대한민국"
"3180000","104","1993","01555","휴게음식점","19931102","팬더커피숍","서울특별시 영등포구 국회대로54길 43 1층 (영등포동2가)","서울특별시 영등포구 영등포동2가  28번지 156호  ","91.03","  0206337970  ","20060714","","20180212","영등포동","","","","다방","0","0","1","1","0","20100416","비대상","상수도전용","","0","0","","","","","","","10.68","0.00","0.00","0.00","0.00","5.00","6.48","73.87","","","","","3180000-104-1993-01555","","","","","","내국인","대한민국"
"3180000","104","1993","01555","휴게음식점","19931102","팬더커피숍","서울특별시 영등포구 국회대로54길 39 (영등포동2가)","서울특별시 영등포구 영등포동2가  29번지 64호  ","39.60","  0206337970  ","20060714","","19931102","영등포동","","","","다방","0","0","1","1","0","20100416","비대상","상수도전용","","0","0","","","","","","","6.60","0.00","0.00","0.00","0.00","0.00","0.00","33.00","","","","","3180000-104-1993-01555","","","","","","내국인","대한민국"
"3180000","104","1993","01555","휴게음식점","19931102","팬더커피숍","서울특별시 영등포구 국회대로54길 39 (영등포동2가)","서울특별시 영등포구 영등포동2가  29번지 64호  ","91.03","  0206337970  ","20060714","","19931102","영등포동","","","","다방","0","0","1","1","0","20100416","비대상","상수도전용","","0","0","","","","","","","10.68","0.00","0.00","0.00","0.00","5.00","6.48","73.87","","","","","3180000-104-1993-01555","","","","","","내국인","대한민국"
"3180000","104","1993","01555","휴게음식점","19931102","팬더","서울특별시 영등포구 국회대로54길 43 1층 (영등포동2가)","서울특별시 영등포구 영등포동2가  28번지 156호  ","39.60","  0206337970  ","20060714","","20180212","영등포동","","","","다방","0","0","1","1","0","20100416","비대상","상수도전용","","0","0","","","","","","","6.60","0.00","0.00","0.00","0.00","0.00","0.00","33.00","","","","","3180000-104-1993-01555","","","","","","내국인","대한민국"
"3180000","104","1993","01555","휴게음식점","19931102","팬더","서울특별시 영등포구 국회대로54길 43 1층 (영등포동2가)","서울특별시 영등포구 영등포동2가  28번지 156호  ","91.03","  0206337970  ","20060714","","20180212","영등포동","","","","다방","0","0","1","1","0","20100416","비대상","상수도전용","","0","0","","","","","","","10.68","0.00","0.00","0.00","0.00","5.00","6.48","73.87","","","","","3180000-104-1993-01555","","","","","","내국인","대한민국"
"3180000","104","1993","01555","휴게음식점","19931102","팬더","서울특별시 영등포구 국회대로54길 39 (영등포동2가)","서울특별시 영등포구 영등포동2가  29번지 64호  ","39.60","  0206337970  ","20060714","","19931102","영등포동","","","","다방","0","0","1","1","0","20100416","비대상","상수도전용","","0","0","","","","","","","6.60","0.00","0.00","0.00","0.00","0.00","0.00","33.00","","","","","3180000-104-1993-01555","","","","","","내국인","대한민국"
"3180000","104","1993","01555","휴게음식점","19931102","팬더","서울특별시 영등포구 국회대로54길 39 (영등포동2가)","서울특별시 영등포구 영등포동2가  29번지 64호  ","91.03","  0206337970  ","20060714","","19931102","영등포동","","","","다방","0","0","1","1","0","20100416","비대상","상수도전용","","0","0","","","","","","","10.68","0.00","0.00","0.00","0.00","5.00","6.48","73.87","","","","","3180000-104-1993-01555","","","","","","내국인","대한민국"
"3180000","104","1993","01561","휴게음식점","19931108","삼우커피숍","    ","서울특별시 영등포구 대림동  782번지 1호  ","75.35","  0208439555  ","19931108","","19931108","대림제3동","19990520","자진폐업","","다방","","","","","","","비대상","상수도(음용)지하수(주방용)겸용","","0","0","","","","","","","11.34","0.00","0.00","0.00","0.00","7.00","7.84","56.17","","","","","3180000-104-1993-01561","","","","","","내국인",""
"3180000","104","1993","01564","휴게음식점","19931009","두리방","    ","서울특별시 영등포구 문래동2가  31번지 0호  ","145.14","  0206713121  ","19931009","","19931009","문래동","19951004","자진폐업","","다방","","","","","","","비대상","상수도(음용)지하수(주방용)겸용","","0","0","","","","","","","5.70","0.00","0.00","0.00","0.00","15.00","5.70","133.74","","","","","3180000-104-1993-01564","","","","","","내국인",""
"3180000","104","1993","01565","휴게음식점","19931009","피렌체","    ","서울특별시 영등포구 대림동  845번지 14호  ","145.41","  0208492333  ","19931009","","19931009","대림제1동","19940124","자진폐업","","다방","","","","","","","비대상","상수도(음용)지하수(주방용)겸용","","0","0","","","","","","","11.61","0.00","0.00","12.69","12.69","0.00","0.00","108.42","","","","","3180000-104-1993-01565","","","","","","내국인",""
"3180000","104","1993","01567","휴게음식점","19931020","금방석","    ","서울특별시 영등포구 영등포동3가  7번지 17호  ","48.26","  0206358976  ","19931020","","19931020","영등포동","19980121","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.95","0.00","0.00","0.00","0.00","5.00","12.26","31.05","","","","","3180000-104-1993-01567","","","","","","내국인",""
"3180000","104","1993","01568","휴게음식점","19931019","색동다방","    ","서울특별시 영등포구 영등포동4가  104번지 21호  ","65.72","  0206725826  ","19931019","","19931019","영등포동","20091216","기타","직권말소(사업자등록 말소)","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.32","0.00","0.00","0.00","0.00","5.00","10.86","47.54","","","","","3180000-104-1993-01568","","","","","","내국인",""
"3180000","104","1993","01569","휴게음식점","19931020","마인","    ","서울특별시 영등포구 당산동6가  3번지 13호  ","55.40","  0206756629  ","19931020","","19931020","당산제2동","19961020","자진폐업","","다방","","","","","","","비대상","상수도(음용)지하수(주방용)겸용","","0","0","","","","","","","14.77","0.00","0.00","0.00","0.00","5.00","0.00","40.63","","","","","3180000-104-1993-01569","","","","","","내국인",""
"3180000","104","1993","01579","휴게음식점","19931102","팬더","    ","서울특별시 영등포구 영등포동  29번지 64호  ","124.04","  0206337970  ","20010403","","20010403","영등포본동","19931102","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","9.20","0.00","0.00","0.00","0.00","4.00","0.00","114.84","","","","","3180000-104-1993-01579","","","","","","내국인",""
"3180000","104","1993","01583","휴게음식점","19930924","띠엠뽀","    ","서울특별시 영등포구 대림동  709번지 2호  ","68.58","  0208462492  ","19930924","","19930924","대림제2동","20091216","기타","직권말소(사업자등록 말소)","다방","","","","","","","비대상","상수도(음용)지하수(주방용)겸용","","0","0","","","","","","","10.00","0.00","0.00","0.00","0.00","5.00","0.00","58.58","","","","","3180000-104-1993-01583","","","","","","내국인",""
"3180000","104","1993","01585","휴게음식점","19930925","멕시카","    ","서울특별시 영등포구 영등포동3가  7번지 11호  ","190.75","  0206770665  ","19930925","","19930925","영등포동","19971024","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","13.25","0.00","0.00","8.37","8.37","0.00","7.75","153.01","","","","","3180000-104-1993-01585","","","","","","내국인",""
"3180000","104","1993","01591","휴게음식점","19931004","첼로커피전문점","    ","서울특별시 영등포구 영등포동4가  67번지 2호  ","134.41","  0226361726  ","20011214","","19931004","영등포동","20050202","자진폐업","영업부진","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","16.62","0.00","0.00","3.40","3.40","0.00","2.73","108.26","","","","","3180000-104-1993-01591","","","","","","내국인",""
"3180000","104","1993","01593","휴게음식점","19931006","제일다방","    ","서울특별시 영등포구 양평동3가  1번지 2호  ","107.69","  0206796640  ","19931006","","19931006","양평제2동","19950922","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","8.80","0.00","0.00","0.00","0.00","3.00","0.00","98.89","","","","","3180000-104-1993-01593","","","","","","내국인",""
"3180000","104","1993","01594","휴게음식점","19931005","안일다방","    ","서울특별시 영등포구 영등포동3가  12번지 6호  ","143.36","  0206784293  ","19931005","","19931005","영등포동","19960605","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","0","","","","","","","14.06","0.00","0.00","5.70","5.70","0.00","0.00","117.90","","","","","3180000-104-1993-01594","","","","","","내국인",""
