"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"대방동1813111",1,서울특별시 동작구 대방동11길 6,서울특별시 동작구 대방동 391-234,37.5023340,126.9258990,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813132",1,서울특별시 동작구 대방동9길 22,서울특별시 동작구 대방동 391-451,37.5017800,126.9264140,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813133",1,서울특별시 동작구 대방동9길 29,서울특별시 동작구 대방동 391-447,37.5014880,126.9266060,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813141",1,서울특별시 동작구 대방동15나길 11,서울특별시 동작구 대방동 388-11,37.5033100,126.9228500,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813117",1,서울특별시 동작구 대방동7길 7,서울특별시 동작구 대방동 391-220,37.5021540,126.9269050,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813100",1,서울특별시 동작구 대방동5길 16,서울특별시 동작구 대방동 391-103,37.5014560,126.9271270,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813114",1,서울특별시 동작구 대방동7길 35,서울특별시 동작구 대방동 391-270,37.5021830,126.9251130,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813156",1,서울특별시 동작구 여의대방로36길 21-7,서울특별시 동작구 대방동 466-8,37.5054120,126.9238170,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813118",1,서울특별시 동작구 대방동7길 54,서울특별시 동작구 대방동 391-304,37.5016550,126.9248160,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813129",1,서울특별시 동작구 대방동7길 9-14,서울특별시 동작구 대방동 391-461,37.5016930,126.9267530,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813158",1,서울특별시 동작구 여의대방로36길 22-9,서울특별시 동작구 대방동 381-40,37.5049930,126.9241150,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813106",1,서울특별시 동작구 대방동6길 8,서울특별시 동작구 대방동 393-16,37.5021820,126.9281410,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813109",1,서울특별시 동작구 대방동7길 1-8,서울특별시 동작구 대방동 391-35,37.5018890,126.9270840,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813130",1,서울특별시 동작구 대방동7길 5,서울특별시 동작구 대방동 391-218,37.5021630,126.9264780,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813154",1,서울특별시 동작구 여의대방로204-19,서울특별시 동작구 대방동 466-8,37.5055000,126.9236650,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813112",1,서울특별시 동작구 대방동7길 27,서울특별시 동작구 대방동 391-554,37.5021690,126.9256410,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813146",1,서울특별시 동작구 여의대방로204-1,서울특별시 동작구 대방동 384-7,37.5049810,126.9226950,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813107",1,서울특별시 동작구 대방동7길 1,서울특별시 동작구 대방동 391-206,37.5021680,126.9271510,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813142",1,서울특별시 동작구 대방동15다길 9,서울특별시 동작구 대방동 389-4,37.5036810,126.9224700,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813110",1,서울특별시 동작구 대방동7길 19,서울특별시 동작구 대방동 391-598,37.5021700,126.9261810,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813150",1,서울특별시 동작구 여의대방로200,서울특별시 동작구 대방동 385-4,37.5049000,126.9229360,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813127",1,서울특별시 동작구 대방동7길 76,서울특별시 동작구 대방동 391-511,37.5006640,126.9248290,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813116",1,서울특별시 동작구 대방동7길 52,서울특별시 동작구 대방동 391-300,37.5018670,126.9248160,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동181310",1,서울특별시 동작구,서울특별시 동작구 대방동 466-10,37.5032050,126.9249990,2018,,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813126",1,서울특별시 동작구 대방동7길 76,서울특별시 동작구 대방동 391-511,37.5007270,126.9248340,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813149",1,서울특별시 동작구 여의대방로204-5,서울특별시 동작구 대방동 384-10,37.5050260,126.9230710,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813128",1,서울특별시 동작구 대방동7길 11,서울특별시 동작구 대방동 391-222,37.5018860,126.9266710,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813157",1,서울특별시 동작구 여의대방로36길 22-6,서울특별시 동작구 대방동 381-42,37.5051010,126.9242330,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813124",1,서울특별시 동작구 대방동7길 69-9,서울특별시 동작구 대방동 391-162,37.5009140,126.9251620,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813119",1,서울특별시 동작구 대방동7길 60,서울특별시 동작구 대방동 391-312,37.5014350,126.9248050,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813122",1,서울특별시 동작구 대방동3길 29-11,서울특별시 동작구 대방동 391-163,37.5008880,126.9254250,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813131",1,서울특별시 동작구 대방동9길 14,서울특별시 동작구 대방동 391-249,37.5019920,126.9264190,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813145",1,서울특별시 동작구 대방동15다길 7-1,서울특별시 동작구 대방동 389-6,37.5035280,126.9224060,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813134",1,서울특별시 동작구 대방동9길 5,서울특별시 동작구 대방동 391-215,37.5026290,126.9264980,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813140",1,서울특별시 동작구 대방동17길 6,서울특별시 동작구 대방동 378-6,37.5032260,126.9252530,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813143",1,서울특별시 동작구 대방동15다길 7,서울특별시 동작구 대방동 389-37,37.5033520,126.9223350,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813123",1,서울특별시 동작구 대방동7길 69-5,서울특별시 동작구 대방동 391-118,37.5009660,126.9249700,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813101",1,서울특별시 동작구 대방동5길 19,서울특별시 동작구 대방동 391-428,37.5015940,126.9272030,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813138",1,서울특별시 동작구 대방동길 12-17,서울특별시 동작구 대방동 393-75,37.5010560,126.9280940,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813159",1,서울특별시 동작구 대방동9길24,서울특별시 동작구 대방동 391-452,37.5016360,126.9264280,,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813104",1,서울특별시 동작구 대방동5길 9,서울특별시 동작구 대방동 391-545,37.5013440,126.9269970,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813160",1,서울특별시 동작구 대방동9길31,서울특별시 동작구 대방동 391-448,37.5013700,126.9266490,,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813136",1,서울특별시 동작구 대방동길 12-17,서울특별시 동작구 대방동 393-75,37.5007990,126.9279410,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813161",1,서울특별시 동작구 대방동길12-15,서울특별시 동작구 대방동 393-76,37.5009370,126.9279700,2012,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813115",1,서울특별시 동작구 대방동7길 44,서울특별시 동작구 대방동 391-288,37.5022280,126.9248580,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813162",1,서울특별시 동작구 대방동15가길16,서울특별시 동작구 대방동 380-122,37.5031770,126.9235230,,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813144",1,서울특별시 동작구 대방로15다길7,서울특별시 동작구 대방동 466-10,37.5030410,126.9222030,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813147",1,서울특별시 동작구 여의대방로204-16,서울특별시 동작구 대방동 382-7,37.5051210,126.9232410,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813148",1,서울특별시 동작구 여의대방로204-19,서울특별시 동작구 대방동 384-2옆,37.5053060,126.9233400,,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813151",1,서울특별시 동작구 여의대방로36길10-11,서울특별시 동작구 대방동 386-2,37.5045670,126.9234650,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813152",1,서울특별시 동작구 여의대방로36길10-12,서울특별시 동작구 대방동 386-17,37.5044900,126.9234760,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813121",1,서울특별시 동작구 대방동7길 66-7,서울특별시 동작구 대방동 391-326,37.5011730,126.9244800,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813153",1,서울특별시 동작구 여의대방로36길10-4,서울특별시 동작구 대방동 386-25,37.5042740,126.9232730,,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813155",1,서울특별시 동작구 여의대방로36길21-23,서울특별시 동작구 대방동 384-11,37.5054720,126.9230450,2011,건축물,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813113",1,서울특별시 동작구 대방동7길 35,서울특별시 동작구 대방동 391-270,37.5021830,126.9253360,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813105",1,서울특별시 동작구 대방동2길 28,서울특별시 동작구 대방동 393-7,37.5023560,126.9283840,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동1813108",1,서울특별시 동작구 대방동7길 11,서울특별시 동작구 대방동 391-222,37.5021590,126.9266820,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동319철거",1,서울특별시 동작구 대방동27길 14,서울특별시 동작구 대방동 375-1,37.5041860,126.9264450,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"대방동422철거",1,서울특별시 동작구 노량진으로 20-2,서울특별시 동작구 대방동 70-1,37.5138980,126.9323670,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"상3동19 없음",1,서울특별시 동작구 상도로15사길 56,서울특별시 동작구 대방동 23-213,37.5041660,126.9312040,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"표찰무(영화초등학교정문앞)",1,서울특별시 동작구,서울특별시 동작구 대방동 13-2,37.5085510,126.9327150,2018,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동1",1,서울특별시 동작구 동작대로13길 6-15,서울특별시 동작구 사당동 1008-13,37.4824060,126.9811550,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동7",1,서울특별시 동작구 동작대로 71,서울특별시 동작구 사당동 1007-50,37.4828600,126.9815480,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동8",1,서울특별시 동작구 사당로30길 42-1,서울특별시 동작구 사당동 1005-50,37.4830840,126.9807020,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동11",1,서울특별시 동작구 사당로30길 35-5,서울특별시 동작구 사당동 1007-22,37.4834010,126.9813050,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동13",1,서울특별시 동작구 사당로30길 29-4,서울특별시 동작구 사당동 1007-19,37.4836100,126.9812110,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동14",1,서울특별시 동작구 동작대로19길 20-1,서울특별시 동작구 사당동 1006-34,37.4837750,126.9806350,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동16",1,서울특별시 동작구 사당로30길 23-4,서울특별시 동작구 사당동 1007-12,37.4838960,126.9810160,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동17",1,서울특별시 동작구 사당로30길 23-5,서울특별시 동작구 사당동 1007-9,37.4839190,126.9814600,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동18",1,서울특별시 동작구 사당로30길 19,서울특별시 동작구 사당동 1007-6,37.4841240,126.9810250,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동22",1,서울특별시 동작구 사당로 300,서울특별시 동작구 사당동 708-1179,37.4842520,126.9807870,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동23",1,서울특별시 동작구 사당로 300,서울특별시 동작구 사당동 708-1179,37.4842390,126.9806380,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동24",1,서울특별시 동작구 사당로 300,서울특별시 동작구 사당동 147-29,37.4842390,126.9804740,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동26",1,서울특별시 동작구 사당로 300,서울특별시 동작구 사당동 147-29,37.4844410,126.9798230,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동27",1,서울특별시 동작구 동작대로23길 33,서울특별시 동작구 사당동 1006-2,37.4842720,126.9798690,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동28",1,서울특별시 동작구 사당로28길 6,서울특별시 동작구 사당동 1003-40,37.4842340,126.9795920,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동29",1,서울특별시 동작구 사당로28길 10-4,서울특별시 동작구 사당동 1003-38,37.4840240,126.9793810,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동31",1,서울특별시 동작구 동작대로21길 33,서울특별시 동작구 사당동 1006-22,37.4839160,126.9798320,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동32",1,서울특별시 동작구 동작대로21길 27,서울특별시 동작구 사당동 1006-24,37.4839190,126.9800160,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동33",1,서울특별시 동작구 동작대로21길 25,서울특별시 동작구 사당동 1006-25,37.4839120,126.9803210,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동34",1,서울특별시 동작구 동작대로21길 19,서울특별시 동작구 사당동 1006-27,37.4839100,126.9806520,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동35",1,서울특별시 동작구 사당로28길 11,서울특별시 동작구 사당동 1006-44,37.4837000,126.9797250,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동40",1,서울특별시 동작구 동작대로19길 19-5,서울특별시 동작구 사당동 1005-19,37.4833440,126.9806380,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동41",1,서울특별시 동작구 동작대로19길 21,서울특별시 동작구 사당동 1005-16,37.4835470,126.9807990,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동43",1,서울특별시 동작구 사당로28길 17-3,서울특별시 동작구 사당동 1005-32,37.4831050,126.9798110,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동46",1,서울특별시 동작구 동작대로17길 16-4,서울특별시 동작구 사당동 1005-38,37.4829970,126.9801410,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동47",1,서울특별시 동작구 동작대로17길 16-7,서울특별시 동작구 사당동 1005-4,37.4832840,126.9800020,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동48",1,서울특별시 동작구 동작대로15길 28-3,서울특별시 동작구 사당동 1112,37.4828580,126.9818110,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동49",1,서울특별시 동작구 동작대로15길 28-1,서울특별시 동작구 사당동 1009-15,37.4825450,126.9801210,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동50",1,서울특별시 동작구 동작대로15길 24-9,서울특별시 동작구 사당동 1009-20,37.4827450,126.9803270,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동51",1,서울특별시 동작구 동작대로15길 24-7,서울특별시 동작구 사당동 1009-21,37.4826260,126.9803130,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동54",1,서울특별시 동작구 동작대로17길 14-4,서울특별시 동작구 사당동 1005-45,37.4829500,126.9804200,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동55",1,서울특별시 동작구 동작대로17길 10-1,서울특별시 동작구 사당동 1005-48,37.4830200,126.9807850,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동56",1,서울특별시 동작구 동작대로15길 18-7,서울특별시 동작구 사당동 1009-31,37.4826890,126.9806040,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동57",1,서울특별시 동작구 동작대로15길 18-3,서울특별시 동작구 사당동 1009-30,37.4825790,126.9806100,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동58",1,서울특별시 동작구 동작대로15길 15,서울특별시 동작구 사당동 1010-32,37.4824050,126.9806580,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동59",1,서울특별시 동작구 동작대로15길 21-4,서울특별시 동작구 사당동 1010-23,37.4822560,126.9804800,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동60",1,서울특별시 동작구 동작대로15길 21,서울특별시 동작구 사당동 1010-24,37.4824010,126.9803240,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동61",1,서울특별시 동작구,서울특별시 동작구 사당동 1112,37.4827480,126.9817910,2013,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동62",1,서울특별시 동작구 동작대로13길 16-6,서울특별시 동작구 사당동 1010-17,37.4820350,126.9801730,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동63",1,서울특별시 동작구 동작대로15길 30,서울특별시 동작구 사당동 1009-13,37.4823920,126.9799470,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동64",1,서울특별시 동작구 동작대로15길 32,서울특별시 동작구 사당동 1009-8,37.4825510,126.9797870,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동68",1,서울특별시 동작구 동작대로13길 17,서울특별시 동작구 사당동 339-24,37.4828040,126.9818870,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동69",1,서울특별시 동작구 동작대로13길 9,서울특별시 동작구 사당동 1010-29,37.4818080,126.9806750,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동70",1,서울특별시 동작구 동작대로13길 9,서울특별시 동작구 사당동 1010-28,37.4818190,126.9805510,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동73",1,서울특별시 동작구 동작대로9길 8-5,서울특별시 동작구 사당동 1019-16,37.4809010,126.9811270,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동74",1,서울특별시 동작구 동작대로9길 8-9,서울특별시 동작구 사당동 1019-15,37.4811030,126.9812090,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동75",1,서울특별시 동작구 동작대로 53-1,서울특별시 동작구 사당동 1019-25,37.4813250,126.9813040,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동76",1,서울특별시 동작구 사당로30길 79-3,서울특별시 동작구 사당동 1019-8,37.4814120,126.9810620,2015,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동81",1,서울특별시 동작구 동작대로9길 18,서울특별시 동작구 사당동 1020-38,37.4807970,126.9805060,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동82",1,서울특별시 동작구 동작대로9가길 1,서울특별시 동작구 사당동 1029-1,37.4806800,126.9803420,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동83",1,서울특별시 동작구 동작대로9길 21-3,서울특별시 동작구 사당동 1029-34,37.4804420,126.9804180,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동84",1,서울특별시 동작구 동작대로9길 20-3,서울특별시 동작구 사당동 1020-27,37.4809810,126.9803840,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동87",1,서울특별시 동작구 동작대로11길 20-4,서울특별시 동작구 사당동 1018-23,37.4814510,126.9806030,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동88",1,서울특별시 동작구 동작대로11길 26,서울특별시 동작구 사당동 1018-13,37.4813350,126.9801750,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동89",1,서울특별시 동작구 동작대로11길 26-6,서울특별시 동작구 사당동 1018-18,37.4815200,126.9801970,2015,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동93",1,서울특별시 동작구 동작대로11길 43,서울특별시 동작구 사당동 1021-38,37.4813910,126.9791430,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동94",1,서울특별시 동작구 동작대로13길 23-6,서울특별시 동작구 사당동 1017-21,37.4816890,126.9790950,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동95",1,서울특별시 동작구 동작대로11길 49,서울특별시 동작구 사당동 1021-24,37.4813600,126.9789310,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동96",1,서울특별시 동작구 동작대로9길 50-8,서울특별시 동작구 사당동 1021-26,37.4812610,126.9788890,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동97",1,서울특별시 동작구 동작대로11길 51,서울특별시 동작구 사당동 1021-23,37.4814090,126.9788460,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동99",1,서울특별시 동작구 동작대로11길 54,서울특별시 동작구 사당동 1017-14,37.4815890,126.9784220,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동100",1,서울특별시 동작구 동작대로11길 55,서울특별시 동작구 사당동 1021-18,37.4814050,126.9782720,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동101",1,서울특별시 동작구 사당로26길 51,서울특별시 동작구 사당동 1017-3,37.4816700,126.9781850,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동102",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4819230,126.9782300,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동103",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4819020,126.9784140,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동104",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4818960,126.9785580,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동105",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4818620,126.9788970,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동106",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4818530,126.9791800,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동107",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4819250,126.9792530,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동108",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4820290,126.9785490,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동109",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4819390,126.9789170,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동112",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4826030,126.9795860,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동113",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4828690,126.9794930,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동114",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4828820,126.9792360,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동115",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4828910,126.9790410,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동116",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4829030,126.9788540,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동117",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4829070,126.9785720,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동119",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4828190,126.9782440,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동120",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4827130,126.9782350,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동122",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4823420,126.9782270,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동123",1,서울특별시 동작구 동작대로13길 22,서울특별시 동작구 사당동 1011-1,37.4821340,126.9782130,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동124",1,서울특별시 동작구 동작대로13길 34,서울특별시 동작구 사당동 1015-50,37.4819620,126.9780390,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동125",1,서울특별시 동작구 동작대로13길 36,서울특별시 동작구 사당동 1015-16,37.4820760,126.9778510,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동126",1,서울특별시 동작구 동작대로13길 36-5,서울특별시 동작구 사당동 1015-25,37.4822110,126.9778170,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동127",1,서울특별시 동작구 동작대로13길 36-6,서울특별시 동작구 사당동 1015-20,37.4822970,126.9778570,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동128",1,서울특별시 동작구 동작대로13길 36-10,서울특별시 동작구 사당동 1015-19,37.4824500,126.9779190,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동129",1,서울특별시 동작구 동작대로15길 73,서울특별시 동작구 사당동 1015-35,37.4825080,126.9775290,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동130",1,서울특별시 동작구 동작대로13길 38-19,서울특별시 동작구 사당동 1015-38,37.4822130,126.9773540,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동131",1,서울특별시 동작구 동작대로13길 38-7,서울특별시 동작구 사당동 1015-39,37.4821570,126.9772770,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동132",1,서울특별시 동작구 동작대로13길 38-9,서울특별시 동작구 사당동 1015-40,37.4823370,126.9773000,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동133",1,서울특별시 동작구 동작대로13길 38-1,서울특별시 동작구 사당동 1015-12,37.4819270,126.9775180,2011,한전주,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동134",1,서울특별시 동작구 동작대로13길 39-4,서울특별시 동작구 사당동 1016-19,37.4818460,126.9772600,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동135",1,서울특별시 동작구 동작대로13길 42-1,서울특별시 동작구 사당동 1015-6,37.4821000,126.9771470,2011,,02-820-1408,서울특별시 동작구청,2019-05-22
"사1동136",1,서울특별시 동작구 사당로22길 36,서울특별시 동작구 사당동 1014-29,37.4818360,126.9766820,2011,전용주,02-820-1408,서울특별시 동작구청,2019-05-22
